"Country","Year","Debt","GDP1","GDP2","RGDP1","RGDP2","GDPI","Infl","RGDP","GDPalt","dRGDP","debtgdp","GDP3","GNI","GDPI1","GDPI2","lRGDP","lRGDP1","lRGDP2"
"Italy",2000,1132902,2306210,1191060,1083598,132198,NA,2.575,NA,NA,3.693,95.1171225630951,NA,NA,NA,NA,NA,1046091,125835
"Italy",2001,1145139,2417720,1248650,1103028,135774,NA,2.323,NA,NA,1.818,91.7101669803388,NA,NA,NA,NA,NA,1083598,132198
"Italy",2002,1142936,2507910,1295230,1106823,137910,NA,2.61,NA,NA,0.454,88.2419338650278,NA,NA,NA,NA,NA,1103028,135774
"Italy",2003,1157175.7,2585610,1335350,1107193,140407,NA,2.812,NA,NA,-0.017,86.6571086232074,NA,NA,NA,NA,NA,1106823,137910
"Italy",2004,1184244,2694380,1391530,1120504,145597,NA,2.274,NA,NA,1.532,85.1037347380222,NA,NA,NA,NA,NA,1107193,140407
"Italy",2005,1213031.53,2767860,1429480,1121559,149627,NA,2.206,NA,NA,0.656,84.8582372611019,NA,NA,NA,NA,NA,1120504,145597
"Italy",2006,1256946.05,2876090,1485380,1151143,156993,NA,2.217,NA,NA,2.036,84.621177745762,NA,NA,NA,NA,NA,1121559,149627
"Italy",2007,1288577.6,2991370,1544920,NA,163591,NA,2.038,NA,NA,1.564,83.4073997359087,NA,NA,NA,NA,NA,1151143,156993
"Italy",2008,1356207.5,3039610,1572240,NA,165294,NA,3.5,NA,NA,-1.04,86.2595723299242,NA,NA,NA,NA,NA,NA,163591
"Italy",2009,1477901.11,NA,1521490,NA,154788,NA,0.75,NA,NA,-5.145,97.135118206495,NA,NA,NA,NA,NA,NA,165294
"Japan",1956,1000249,9443300,9422200,55512600,NA,NA,NA,NA,NA,0.0620152665914178,10.6158752732907,NA,NA,17.0111,NA,NA,52271000,NA
"Japan",1957,970280,10861300,10858300,59580700,NA,NA,NA,NA,NA,0.0732824619996182,8.93583710157207,NA,NA,18.2296,NA,NA,55512600,NA
"Japan",1958,1075466,11451000,11538300,63391100,NA,NA,NA,NA,NA,0.0639535957113628,9.32083582503488,NA,NA,18.0641,NA,NA,59580700,NA
"Japan",1959,1252971,13088100,13190300,68679800,NA,NA,NA,NA,NA,0.083429692811767,9.49918500716436,NA,NA,19.0567,NA,NA,63391100,NA
"Japan",1960,1340283,15942100,16009700,76414600,NA,NA,NA,NA,NA,0.112621178279494,8.37169341086966,NA,NA,20.8626,NA,NA,68679800,NA
"Japan",1961,1222946,19325800,19336500,84054300,NA,NA,NA,NA,NA,0.0999769677522357,6.32454684146562,NA,NA,22.992,NA,NA,76414600,NA
"Japan",1962,1280665,21767600,21942700,89699600,NA,NA,NA,NA,NA,0.0671625365983657,5.83640572946811,NA,NA,24.2672,NA,NA,84054300,NA
"Japan",1963,1184565,25131000,25113200,96618800,NA,NA,NA,NA,NA,0.0771374677256085,4.71690186834016,NA,NA,26.0105,NA,NA,89699600,NA
"Japan",1964,1349212,29331900,29541300,105541000,NA,NA,NA,NA,NA,0.0923443470628904,4.56720591172359,NA,NA,27.7919,NA,NA,96618800,NA
"Japan",1965,1766563,32687600,32866000,110946700,NA,NA,NA,NA,NA,0.0512189575615163,5.37504716120002,NA,NA,29.4624,NA,NA,105541000,NA
"Japan",1966,2662274,37917300,38170000,121710500,NA,NA,NA,NA,NA,0.0970177571752924,6.97478124181294,NA,NA,31.1537,NA,NA,110946700,NA
"Japan",1967,3818407,44743900,44730500,134446800,NA,NA,NA,NA,NA,0.104644217220371,8.53647287644896,NA,NA,33.28,NA,NA,121710500,NA
"Japan",1968,4785834,52745800,52974900,148601100,NA,NA,NA,NA,NA,0.105278072813931,9.0341539106256,NA,NA,35.4949,NA,NA,134446800,NA
"Japan",1969,5479362,61971900,62228900,166111100,NA,NA,NA,NA,NA,0.117832236773483,8.80517251630673,NA,NA,37.3075,NA,NA,148601100,NA
"Japan",1970,6226347,73436000,73344900,182944300,NA,NA,NA,NA,NA,0.10133699674495,8.48913421383082,NA,NA,40.1412,NA,NA,166111100,NA
"Japan",1971,7605627,80473200,80701300,191599900,NA,NA,NA,NA,NA,0.0473127613158759,9.42441695486938,NA,NA,42.0006,NA,NA,182944300,NA
"Japan",1972,11704291,92844700,92394400,208064300,NA,NA,NA,NA,NA,0.0859311513210601,12.6677493441161,NA,NA,44.6231,NA,NA,191599900,NA
"Japan",1973,13154492,113807300,112498000,225120800,NA,NA,NA,NA,NA,0.0819770618986535,11.6930896549272,NA,NA,50.5539,NA,NA,208064300,NA
"Japan",1974,15709423,134205100,134244000,221534500,NA,NA,NA,NA,NA,-0.0159305581714351,11.7021416227168,NA,NA,60.5798,NA,NA,225120800,NA
"Japan",1975,22795207,147737600,148327000,227821800,NA,NA,NA,NA,NA,0.0283806811128742,15.3682114517249,NA,NA,64.8479,NA,NA,221534500,NA
"Japan",1976,32677954,166669800,166573000,236935200,NA,NA,NA,NA,NA,0.0400023176008617,19.6177976022525,NA,NA,70.344,NA,NA,227821800,NA
"Japan",1977,46097860,184920400,185622000,245440000,NA,NA,NA,NA,NA,0.0358950464093135,24.834265334928,NA,NA,75.3424,NA,NA,236935200,NA
"Japan",1978,62339876,203698500,204404000,255804800,NA,NA,NA,NA,NA,0.0422294654498043,30.4983640241874,NA,NA,79.6304,NA,NA,245440000,NA
"Japan",1979,77553952,221332100,221547000,273211500,NA,NA,NA,NA,NA,0.068046807565769,35.0056430463965,NA,NA,81.0113,NA,NA,255804800,NA
"Japan",1980,95011898,239950600,243235000,285851900,284375000,NA,NA,NA,NA,0.0462659880715124,39.0617707155631,NA,NA,83.9423,85.5332,NA,273211500,NA
"Japan",1981,106832094,257590400,261028000,296817600,296252900,NA,NA,NA,NA,0.0417684395604396,40.9274460977366,NA,NA,86.7841,88.1099,NA,285851900,284375000
"Japan",1982,121339078,270497000,274050000,305387800,306256200,NA,NA,NA,NA,0.0337660829649262,44.2762554278416,NA,NA,88.5749,89.4839,NA,296817600,296252900
"Japan",1983,137244038,281678600,285579000,312949300,315629900,NA,NA,NA,NA,0.030607380356708,48.0581688429471,NA,NA,90.0077,90.4791,NA,305387800,306256200
"Japan",1984,150139544,300429300,304859000,325979400,329719300,NA,NA,NA,NA,0.0446389901590438,49.2488474999918,NA,NA,92.1621,92.4602,NA,312949300,315629900
"Japan",1985,163571000,320257800,325792000,342399800,350601600,NA,NA,NA,NA,0.0633335688872323,50.2071874079167,NA,NA,93.5333,92.9237,NA,325979400,329719300
"Japan",1986,184689000,335118900,340948000,350590100,360527400,NA,NA,NA,NA,0.0283107664083677,54.1692574820794,NA,NA,95.5871,94.5692,NA,342399800,350601600
"Japan",1987,198612000,350790000,355837000,366230100,375335800,NA,NA,NA,NA,0.0410742706379599,55.8154435879349,NA,NA,95.784,94.805,NA,350590100,360527400
"Japan",1988,206206000,375116100,381579000,388574700,402159900,NA,NA,NA,NA,0.0714669370734153,54.0401856496296,NA,NA,96.5364,94.8824,NA,366230100,375335800
"Japan",1989,208033000,400848900,409602000,408710800,423756500,NA,NA,NA,NA,0.0537015251893587,50.7890586471746,NA,NA,98.0764,96.6598,NA,388574700,402159900
"Japan",1990,216674000,429860400,440125000,429860400,447369900,NA,NA,NA,NA,0.0557239829949512,49.230105083783,NA,NA,100,98.3806,NA,408710800,423756500
"Japan",1991,224591000,458702000,468234000,447278900,462242000,NA,NA,NA,NA,0.0332434077482637,47.9655471409594,NA,NA,102.5539,101.2963,NA,429860400,447369900
"Japan",1992,239351000,471213100,480492000,452308900,466027900,NA,NA,NA,NA,0.00819029858818543,49.8137325907611,NA,NA,104.1795,103.1037,NA,447278900,462242000
"Japan",1993,267879000,475021400,484234000,452313500,466825100,NA,NA,NA,NA,0.00171062719635451,55.3201551316099,NA,NA,105.0204,103.7292,NA,452308900,466027900
"Japan",1994,291721000,478717500,486552000,456350700,470856500,NA,NA,NA,NA,0.00863578243757668,59.9567980400862,NA,NA,104.9012,103.3334,NA,452313500,466825100
"Japan",1995,326353000,483596900,493588000,465036500,479716400,NA,NA,NA,NA,0.018816560884261,66.1185036913377,NA,NA,103.9912,102.8916,NA,456350700,470856500
"Japan",1996,355169000,501282300,504262000,487374300,492367900,NA,NA,NA,NA,0.0263728736395086,70.4334254811983,NA,NA,102.8537,102.4157,NA,465036500,479716400
"Japan",1997,388146000,508000500,515249000,494032000,500066400,NA,NA,NA,NA,0.0156356659319179,75.3317328126789,NA,NA,102.8274,103.0361,NA,487374300,492367900
"Japan",1998,437555000,497101000,504843000,481312300,489820700,NA,NA,NA,NA,-0.0204886791034151,86.6714998524294,NA,NA,103.2803,103.0669,NA,494032000,500066400
"Japan",1999,489370000,NA,497629000,NA,489130000,NA,NA,NA,NA,-0.00141010782108641,98.3403298441208,NA,NA,NA,101.7376,NA,481312300,489820700
"Japan",2000,535587000,NA,502990000,NA,503119800,NA,NA,NA,NA,0.0286013943123504,106.480645738484,NA,NA,NA,99.9742,NA,NA,489130000
"Japan",2001,607312000,NA,497720000,NA,504047500,NA,NA,NA,NA,0.0018438948337951,122.018805754239,NA,NA,NA,98.7447,NA,NA,503119800
"Japan",2002,643194500,NA,491312000,NA,505369400,NA,NA,NA,NA,0.00262257029347435,130.913655681115,NA,NA,NA,97.2184,NA,NA,504047500
"Japan",2003,670121200,NA,490294000,NA,512513000,NA,NA,NA,NA,0.014135402737087,136.677422118158,NA,NA,NA,95.6647,NA,NA,505369400
"Japan",2004,751106500,NA,498328000,NA,526577700,NA,NA,NA,NA,0.0274426209676633,150.725325488433,NA,NA,NA,94.6352,NA,NA,512513000
"Japan",2005,813183000,NA,501734000,NA,536762200,NA,NA,NA,NA,0.0193409253753054,162.074525545409,NA,NA,NA,93.4742,NA,NA,526577700
"Japan",2006,832263100,NA,507365000,NA,547709300,NA,NA,NA,NA,0.020394692472756,164.036364353079,NA,NA,NA,92.634,NA,NA,536762200
"Japan",2007,838005000,NA,515805000,NA,560511000,NA,NA,NA,NA,0.0233731652904197,162.46546660075,NA,NA,NA,92.0241,NA,NA,547709300
"Japan",2008,846691000,NA,507371000,NA,556558000,NA,NA,NA,NA,-0.00705249317140966,166.87808329605,NA,NA,NA,91.1623,NA,NA,560511000
"Japan",2009,869963000,NA,479289380,NA,526674372,NA,NA,NA,NA,-0.0536936455859048,181.511011155724,NA,NA,NA,91.003,NA,NA,556558000
"Netherlands",1956,7.5,NA,14.521,81654,NA,NA,NA,NA,NA,0.0367577038814613,51.6493354452173,NA,NA,NA,NA,NA,78759,NA
"Netherlands",1957,7.3,NA,15.746,83950,NA,NA,NA,NA,NA,0.0281186469738164,46.3609805664931,NA,NA,NA,NA,NA,81654,NA
"Netherlands",1958,7.5,NA,15.928,83701,NA,NA,NA,NA,NA,-0.00296605122096483,47.0868910095429,NA,NA,NA,NA,NA,83950,NA
"Netherlands",1959,7.6,NA,16.971,87793,NA,NA,NA,NA,NA,0.0488883047992259,44.7822756466914,NA,NA,NA,NA,NA,83701,NA
"Netherlands",1960,7.8,NA,18.968,95180,NA,NA,NA,NA,NA,0.0841411046438783,41.1218894981021,NA,NA,NA,NA,NA,87793,NA
"Netherlands",1961,7.8,NA,20.057,95455,NA,NA,NA,NA,NA,0.00288926245009447,38.8891658772498,NA,NA,NA,NA,NA,95180,NA
"Netherlands",1962,7.6,NA,21.6,101993,NA,NA,NA,NA,NA,0.0684930071761563,35.1851851851852,NA,NA,NA,NA,NA,95455,NA
"Netherlands",1963,8.1,NA,23.415,105686,NA,NA,NA,NA,NA,0.0362083672408891,34.5932094811019,NA,NA,NA,NA,NA,101993,NA
"Netherlands",1964,8.2,NA,27.544,114446,NA,NA,NA,NA,NA,0.0828870427492761,29.770548939878,NA,NA,NA,NA,NA,105686,NA
"Netherlands",1965,8.7,NA,30.767,120435,NA,NA,NA,NA,NA,0.0523303566747637,28.2770500861312,NA,NA,NA,NA,NA,114446,NA
"Netherlands",1966,9.4,NA,33.489,123754,NA,NA,NA,NA,NA,0.027558434010047,28.0689181522291,NA,NA,NA,NA,NA,120435,NA
"Netherlands",1967,10.8,NA,36.756,130267,NA,NA,NA,NA,NA,0.0526286019037769,29.382957884427,NA,NA,NA,NA,NA,123754,NA
"Netherlands",1968,11.8,NA,40.749,138627,NA,NA,NA,NA,NA,0.0641758849132934,28.9577658347444,NA,NA,NA,NA,NA,130267,NA
"Netherlands",1969,12.4,NA,51.853,147552,NA,NA,NA,NA,NA,0.0643813975632452,23.9137561953985,NA,NA,NA,NA,NA,138627,NA
"Netherlands",1970,13.6,NA,58.136,155955,NA,NA,NA,NA,NA,0.0569494144437215,23.3934223200771,NA,NA,NA,NA,NA,147552,NA
"Netherlands",1971,13.9,NA,65.638,162539,NA,NA,NA,NA,NA,0.0422173062742457,21.1767573661598,NA,NA,NA,NA,NA,155955,NA
"Netherlands",1972,14.1,NA,73.531,167919,NA,NA,NA,NA,NA,0.0330997483680839,19.1755858073466,NA,NA,NA,NA,NA,162539,NA
"Netherlands",1973,14.4,NA,84.167,175791,NA,NA,NA,NA,NA,0.0468797455916246,17.1088431332945,NA,NA,NA,NA,NA,167919,NA
"Netherlands",1974,15.9,NA,95.495,182763,NA,NA,NA,NA,NA,0.0396607334846495,16.6500863919577,NA,NA,NA,NA,NA,175791,NA
"Netherlands",1975,18.7,NA,105.419,182596,NA,NA,NA,NA,NA,-0.000913751689346265,17.738737798689,NA,NA,NA,NA,NA,182763,NA
"Netherlands",1976,22.4,NA,119.846,191194,NA,NA,NA,NA,NA,0.0470875594207978,18.6906530046894,NA,NA,NA,NA,NA,182596,NA
"Netherlands",1977,25.3,NA,130.956,196392,NA,NA,NA,NA,NA,0.0271870456185863,19.3194660802101,NA,NA,NA,NA,NA,191194,NA
"Netherlands",1978,29.2,NA,141.323,201024,NA,NA,NA,NA,NA,0.0235854820970305,20.6618880153974,NA,NA,NA,NA,NA,196392,NA
"Netherlands",1979,34,NA,149.821,205501,NA,NA,NA,NA,NA,0.0222709726201846,22.6937478724611,NA,NA,NA,NA,NA,201024,NA
"Netherlands",1980,41.9,NA,160.721,207979,247.786,NA,NA,NA,NA,0.0120583354825523,26.0700219635269,NA,NA,NA,64.863,NA,205501,NA
"Netherlands",1981,51.4,NA,168.529,206925,246.513,NA,NA,NA,NA,-0.00513749767944915,30.4992019177708,NA,NA,NA,68.365,NA,207979,247.786
"Netherlands",1982,64.1,NA,175.351,204517,243.35,NA,NA,NA,NA,-0.0128309663182063,36.5552520373422,NA,NA,NA,72.057,NA,206925,246.513
"Netherlands",1983,77.8,NA,182.18,208014,247.628,NA,NA,NA,NA,0.0175796178343948,42.7050170161379,NA,NA,NA,73.57,NA,204517,243.35
"Netherlands",1984,91.1,NA,190.493,214854,255.352,NA,NA,NA,NA,0.0311919492141439,47.8232795955757,NA,NA,NA,74.6,NA,208014,247.628
"Netherlands",1985,102.4,NA,199.073,221470,262.135,NA,NA,NA,NA,0.0265633321845922,51.4384170630874,NA,NA,NA,75.943,NA,214854,255.352
"Netherlands",1986,106.7,NA,205.499,227570,270.326,NA,NA,NA,NA,0.0312472580922045,51.9223937829381,NA,NA,NA,76.019,NA,221470,262.135
"Netherlands",1987,112.5,NA,207.837,230788,275.329,NA,NA,NA,NA,0.0185072837980809,54.128956826744,NA,NA,NA,75.487,NA,227570,270.326
"Netherlands",1988,122.9,NA,216.042,236824,283.535,NA,NA,NA,NA,0.0298043431676287,56.8870867701651,NA,NA,NA,76.196,NA,230788,275.329
"Netherlands",1989,131.7,NA,228.96,247906,297.101,NA,NA,NA,NA,0.0478459449450683,57.520964360587,NA,NA,NA,77.065,NA,236824,283.535
"Netherlands",1990,142.3,NA,243.561,258094,309.177,NA,NA,NA,NA,0.0406461102453375,58.4247888619278,NA,NA,NA,78.777,NA,247906,297.101
"Netherlands",1991,152,NA,256.547,263955.295,316.613,NA,NA,NA,NA,0.0240509481623794,59.2484028267725,NA,NA,NA,81.029,NA,258094,309.177
"Netherlands",1992,161.6,NA,266.472,269301.656,321.329,NA,NA,NA,NA,0.0148951559158974,60.6442703173317,NA,NA,NA,82.928,NA,263955.295,316.613
"Netherlands",1993,167.3,NA,273.242,271352.437,323.422,NA,NA,NA,NA,0.00651357331582281,61.227776110554,NA,NA,NA,84.485,NA,269301.656,321.329
"Netherlands",1994,166.9,NA,287.517,277719.471,332.686,NA,NA,NA,NA,0.0286436915237676,58.048741465722,NA,NA,NA,86.423,NA,271352.437,323.422
"Netherlands",1995,179.9,NA,305.261,286142.838,342.777,NA,NA,NA,NA,0.030331904558653,58.9331752172731,NA,NA,NA,89.055,NA,277719.471,332.686
"Netherlands",1996,184.4,NA,319.755,294839.73,354.452,NA,NA,NA,NA,0.0340600448688215,57.6691529452237,NA,NA,NA,90.211,NA,286142.838,342.777
"Netherlands",1997,184.5,NA,342.237,306157.361,369.617,NA,NA,NA,NA,0.0427843544400934,53.9100097300993,NA,NA,NA,92.592,NA,294839.73,354.452
"Netherlands",1998,188.5,NA,362.464,323975,384.119,NA,NA,NA,NA,0.0392352083372789,52.0051646508343,NA,NA,NA,94.362,NA,306157.361,369.617
"Netherlands",1999,189.7,NA,386.193,339125,402.113,NA,NA,NA,NA,0.0468448579737009,49.1205174614765,NA,NA,NA,96.041,NA,323975,384.119
"Netherlands",2000,179.7,NA,417.96,352541,417.96,NA,NA,NA,NA,0.0394093202656964,42.9945449325294,NA,NA,NA,100,NA,339125,402.113
"Netherlands",2001,180.2,NA,447.731,359326,426.009,NA,NA,NA,NA,0.0192578237151881,40.247380681704,NA,NA,NA,105.099,NA,352541,417.96
"Netherlands",2002,188.1,NA,465.214,359553,426.334,NA,NA,NA,NA,0.000762894680628845,40.4330050256441,NA,NA,NA,109.12,NA,359326,426.009
"Netherlands",2003,202.8,NA,476.945,360759,427.765,NA,NA,NA,NA,0.00335652328925207,42.5206260679953,NA,NA,NA,111.497,NA,359553,426.334
"Netherlands",2004,214.9,NA,491.184,368824,437.332,NA,NA,NA,NA,0.0223650836323683,43.7514251278543,NA,NA,NA,112.314,NA,360759,427.765
"Netherlands",2005,220.5,NA,513.407,374401,446.282,NA,NA,NA,NA,0.0204650014176873,42.948382082831,NA,NA,NA,115.041,NA,368824,437.332
"Netherlands",2006,211.6,NA,540.216,385709,461.43,NA,NA,NA,NA,0.0339426640554628,39.1695173782339,NA,NA,NA,117.074,NA,374401,446.282
"Netherlands",2007,216,NA,568.664,NA,478.102,NA,NA,NA,NA,0.0361311574886765,37.9837654572823,NA,NA,NA,118.942,NA,385709,461.43
"Netherlands",2008,299.7,NA,595.883,NA,487.644,NA,NA,NA,NA,0.0199580842581708,50.2951082678982,NA,NA,NA,122.196,NA,NA,478.102
"Netherlands",2009,290.23,NA,574.992,NA,467.296,NA,NA,NA,NA,-0.0417271616179016,50.4754848763113,NA,NA,NA,123.047,NA,NA,487.644
"New Zealand",1946,1140.463,851,NA,12596.799,NA,NA,0.409769,NA,NA,0.0771131982204647,134.014453584019,NA,NA,NA,NA,NA,11694.963,NA
"New Zealand",1947,1160.943,964,NA,14099.859,NA,NA,5.453982,NA,NA,0.119320789352914,120.429771784232,NA,NA,NA,NA,NA,12596.799,NA
"New Zealand",1948,1160.339,978,990,12700.857,NA,NA,8.189376,NA,NA,-0.0992209922099221,117.20595959596,NA,NA,NA,NA,NA,14099.859,NA
"New Zealand",1949,1234.153,1101,1107,14070.954,NA,NA,1.944453,NA,NA,0.107874374146564,111.486269196025,NA,NA,NA,NA,NA,12700.857,NA
"New Zealand",1950,1234.153,1396,1408,16136,NA,NA,6.891073,NA,NA,0.146759487665158,87.6529119318182,NA,NA,NA,NA,NA,14070.954,NA
"New Zealand",1951,1338.649,1446,1459,14904,NA,NA,11.413115,NA,NA,-0.0763510163609321,91.7511309115833,NA,NA,NA,NA,NA,16136,NA
"New Zealand",1952,1311.507,1517,1528,15552,NA,NA,6.721513,NA,NA,0.0434782608695652,85.831609947644,NA,NA,NA,NA,NA,14904,NA
"New Zealand",1953,1339.559,1681,1690,16084,NA,NA,4.916231,NA,NA,0.0342078189300412,79.2638461538461,NA,NA,NA,NA,NA,15552,NA
"New Zealand",1954,1412.923,1860,1877,18298,NA,NA,3.470316,NA,NA,0.137652325292216,75.2755993606819,NA,NA,NA,NA,NA,16084,NA
"New Zealand",1955,1461.368,1965,1979,18639,NA,NA,2.749981,NA,NA,0.0186359164936059,73.8437594744821,NA,NA,NA,NA,NA,18298,NA
"New Zealand",1956,1470.402,2061,2078,19605,NA,NA,3.544891,NA,NA,0.0518268147432803,70.7604427333975,NA,NA,NA,NA,NA,18639,NA
"New Zealand",1957,1514.238,2184,2225,20165,NA,NA,1.831888,NA,NA,0.0285641418005611,68.0556404494382,NA,NA,NA,NA,NA,19605,NA
"New Zealand",1958,1564.222,2270,2321,20957,NA,NA,5.43176,NA,NA,0.0392759732209274,67.3943127962085,NA,NA,NA,NA,NA,20165,NA
"New Zealand",1959,1633.104,2434,2482,22449,NA,NA,2.562357,NA,NA,0.071193396001336,65.7979049153908,NA,NA,NA,NA,NA,20957,NA
"New Zealand",1960,1689.032,2623,2687,22449,NA,NA,1.326693,NA,NA,0,62.8593970971343,NA,NA,NA,NA,NA,22449,NA
"New Zealand",1961,1736.346,2723,2783,23704,NA,NA,1.907587,NA,NA,0.0559044946322775,62.3911606180381,NA,NA,NA,NA,NA,22449,NA
"New Zealand",1962,1807.688,2921,2999,24215,NA,NA,2.412402,NA,NA,0.0215575430307122,60.2763587862621,NA,NA,NA,NA,NA,23704,NA
"New Zealand",1963,1934.286,3196,3273,25749,NA,NA,1.900066,NA,NA,0.0633491637414825,59.0982584784601,NA,NA,NA,NA,NA,24215,NA
"New Zealand",1964,2021.744,3487,3589,27004,NA,NA,4.09182,NA,NA,0.0487397568837624,56.331680133742,NA,NA,NA,NA,NA,25749,NA
"New Zealand",1965,2139.582,3744,3877,28724,NA,NA,2.768289,NA,NA,0.0636942675159236,55.1865359814289,NA,NA,NA,NA,NA,27004,NA
"New Zealand",1966,2255.966,3886,4039,30536,NA,NA,2.761003,NA,NA,0.0630831360534745,55.8545679623669,NA,NA,NA,NA,NA,28724,NA
"New Zealand",1967,2411.954,4055,4183,29142,NA,NA,6.27061,NA,NA,-0.0456510348441184,57.6608654076022,NA,NA,NA,NA,NA,30536,NA
"New Zealand",1968,2616.569,4355,4436,29095,NA,NA,4.387171,NA,NA,-0.00161279253311375,58.9848737601443,NA,NA,NA,NA,NA,29142,NA
"New Zealand",1969,2776.48,4809,5134,32099,NA,NA,4.950347,NA,NA,0.103247980752707,54.0802493182704,NA,NA,NA,NA,NA,29095,NA
