"Country","Year","Debt","GDP1","GDP2","RGDP1","RGDP2","GDPI","Infl","Debt1","Debt2","RGDP","GDPalt","Debtalt","GDP2alt","RGDP2alt","dRGDP","debtgdp","GDP3","GNI","GDPI1","GDPI2","GDP"
"Australia",1986,56993,NA,265186,250539,527878,50.23623,9.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",1987,59775,NA,298966,262925,551085,54.25043,8.491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",1988,55415,NA,340103,274737,573296,59.32415,7.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",1989,47704,NA,381683,286820,599524,63.66434,7.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",1990,42014,NA,406671,291180,609143,66.76117,7.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",1991,38198,NA,410364,291916.47288,601528,68.22027,3.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",1992,46281,NA,425936,302570.73938,614234,69.34426,0.986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",1993,61871,NA,447855,314360.36039,638172,70.17779,1.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",1994,75526,NA,474455,327595.43299,670167,70.79653,1.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",1995,92041,NA,500673,341575.19583,693548,72.1901,4.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",1996,94711.9,NA,532828,354521.17812,723243,73.67206,2.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",1997,97830.275,NA,561845,370332.91725,752151,74.69843,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",1998,86447.954,NA,592672,390635,790145,75.008,0.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",1999,82327,NA,622932,406196,824925,75.51377,1.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",2000,74370.11595,NA,669638,414058,853188,78.48657,4.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",2001,65712.40985,NA,711190,429694,871014,81.65081,4.381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",2002,62461.83434,NA,759158,443202,908009,83.60688,3.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",2003,56924.98534,NA,809590,461200,934940,86.59272,2.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",2004,54538.1137,NA,869639,472265,970863,89.57381,2.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",2005,55014.02318,NA,933705,486853,997651,93.59034,2.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",2006,54058.32076,NA,1002460,498771,1025988,97.7068,3.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",2007,53252.85866,NA,1085590,NA,1067528,101.69195,2.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",2008,55431.55837,NA,1184970,NA,1092660,108.44819,4.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",2009,101136.25205,NA,1201390,NA,1100661,109.15168,1.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1870,NA,NA,NA,NA,NA,NA,21.471,NA,NA,"8418.909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1871,NA,NA,NA,NA,NA,NA,12.816,NA,NA,"9028.635",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1872,NA,NA,NA,NA,NA,NA,3.717,NA,NA,"9098.988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1873,NA,NA,NA,NA,NA,NA,15.8,NA,NA,"8887.929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1874,NA,NA,NA,NA,NA,NA,-10.494,NA,NA,"9286.596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1875,NA,NA,NA,NA,NA,NA,-23.616,NA,NA,"9333.498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1876,NA,NA,NA,NA,NA,NA,113.811,NA,NA,"9544.557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1877,NA,NA,NA,NA,NA,NA,12.901,NA,NA,"9872.871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1878,NA,NA,NA,NA,NA,NA,-12.354,NA,NA,"10201.185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1879,NA,NA,NA,NA,NA,NA,3.673,NA,NA,"10130.832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1880,NA,6628.784,NA,NA,NA,NA,9.526,4612.5,NA,"10271.538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1881,NA,6901.565,NA,NA,NA,NA,-1.364,4973.6,NA,"10693.656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1882,NA,7134.662,NA,NA,NA,NA,0.922,5181.4,NA,"10764.009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1883,NA,7164.304,NA,NA,NA,NA,-1.027,5272.3,NA,"11209.578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1884,NA,7257.78,NA,NA,NA,NA,-2.537,5454.9,NA,"11514.441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1885,NA,6979.95,NA,NA,NA,NA,-4.734,5553.6,NA,"11444.088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1886,NA,6737.905,NA,NA,NA,NA,-1.863,5669.8,NA,"11819.304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1887,NA,7205.872,NA,NA,NA,NA,-2.658,5992.8,NA,"12640.089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1888,NA,7205.452,NA,NA,NA,NA,-0.13,5958.8,NA,"12616.638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1889,NA,7126.84,NA,NA,NA,NA,1.953,6126.5,NA,"12499.383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1890,NA,7464.199,NA,NA,NA,NA,0.255,6357.9,NA,"13179.462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1891,NA,7770.113,NA,NA,NA,NA,2.42,6698.2,NA,"13648.482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1892,NA,7427.156,NA,NA,NA,NA,-3.234,6678,NA,"13953.345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1893,NA,7661.953,NA,NA,NA,NA,-0.386,6893.4,NA,"14047.149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1894,NA,7815.69,NA,NA,NA,NA,-0.516,6861,NA,"14867.934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1895,NA,8325.466,NA,NA,NA,NA,1.686,6952,NA,"15266.601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1896,NA,7987.873,NA,NA,NA,NA,-3.954,6847.6,NA,"15501.111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1897,NA,7890.973,NA,NA,NA,NA,2.523,6860,NA,"15829.425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1898,NA,8417.309,NA,NA,NA,NA,3.238,6862.4,NA,"16720.563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1899,NA,8873.478,NA,NA,NA,NA,0,6942.8,NA,"17072.328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1900,NA,8906.445,NA,NA,NA,NA,-1.129,7227.3,NA,"17213.034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1901,NA,8712.145,NA,NA,NA,NA,-1.269,7209.8,NA,"17283.387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1902,NA,9117.445,NA,NA,NA,NA,-1.285,7217.6,NA,"17963.466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1903,NA,9481.572,NA,NA,NA,NA,0.26,7232.7,NA,"18127.623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1904,NA,9341.052,NA,NA,NA,NA,2.987,7327.7,NA,"18409.035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1905,NA,10635.292,NA,NA,NA,NA,8.575,7388,NA,"19440.879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1906,NA,11447.436,NA,NA,NA,NA,0.813,7485.1,NA,"20191.311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1907,NA,12018.823,NA,NA,NA,NA,1.498,7675.5,NA,"21434.214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1908,NA,12302.413,NA,NA,NA,NA,3.859,7723.5,NA,"21528.018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1909,NA,12733.44,NA,NA,NA,NA,2.842,7744.2,NA,"21457.665",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1910,NA,13456.868,NA,NA,NA,NA,-0.319,9025.9,NA,"21762.528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1911,NA,14164.739,NA,NA,NA,NA,6.077,9152.9,NA,"22442.607",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1912,NA,15213.728,NA,NA,NA,NA,1.005,9334.5,NA,"23568.255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1913,NA,15038.55,NA,NA,NA,NA,-0.498,9516.1,NA,"23451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1914,NA,NA,NA,NA,NA,NA,11.462,NA,NA,"19571.535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18154.424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1916,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17933.315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1917,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17548.048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1918,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17186.233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1919,NA,NA,NA,NA,NA,NA,NA,287.1,NA,"14502.768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1920,NA,NA,NA,NA,NA,NA,125,1727.4,NA,"15571.464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1921,NA,NA,NA,NA,NA,NA,855.556,78809.6,NA,"17236.485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1922,NA,NA,NA,NA,NA,NA,1732.994,96,NA,"18784.251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1923,NA,NA,NA,NA,NA,NA,18.857,2085.5,NA,"18596.643",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1924,NA,9260,NA,NA,NA,NA,21.796,2232.2,NA,"20754.135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1925,NA,10290,NA,NA,NA,NA,0,2180.6,NA,"22161.195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1926,NA,10280,NA,NA,NA,NA,9.476,2207,NA,"22536.411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1927,NA,11110,NA,NA,NA,NA,2.882,2422.1,NA,"23216.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1928,NA,11680,NA,NA,NA,NA,1.872,1884.2,NA,"24295.236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1929,NA,12090,NA,NA,NA,NA,3.666,1865.8,NA,"24647.001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1930,NA,11560,NA,NA,NA,NA,-4.426,2229.2,NA,"23966.922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1931,NA,10360,NA,NA,NA,NA,0,2262,NA,"22043.94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1932,NA,9550,NA,NA,NA,NA,-0.925,2816.2,NA,"19769.193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1933,NA,9020,NA,NA,NA,NA,-0.725,3287.8,NA,"19112.565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1934,NA,8980,NA,NA,NA,NA,-1.465,3519.3,NA,"19276.722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1935,NA,9140,NA,NA,NA,NA,0.746,3691.6,NA,"19651.938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1936,NA,9320,NA,NA,NA,NA,-0.424,3394.8,NA,"20238.213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1937,NA,9820,NA,NA,NA,NA,-0.317,3495.1,NA,"21316.959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1938,NA,NA,NA,NA,NA,NA,-0.845,NA,NA,"24037.275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1939,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27250.062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26546.532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1941,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28446.063",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1942,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27015.552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1943,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27672.18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1944,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28375.71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1945,NA,NA,NA,NA,NA,NA,NA,2721.7,NA,"11725.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1946,NA,NA,NA,NA,NA,NA,44.092,13915,NA,"13695.384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1947,NA,NA,NA,NA,NA,NA,148.634,12834.3,NA,"15102.444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1948,NA,32059,NA,NA,NA,NA,20,11285.5,NA,"19229.82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1949,NA,41536,NA,NA,NA,NA,29.488,10985.5,NA,"22864.725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1950,NA,51912,NA,NA,NA,NA,7.354,11495.6,NA,"25702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1951,NA,69080,NA,NA,NA,NA,31.85,10544.6,NA,"27460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1952,NA,80005,NA,NA,NA,NA,0.493,10865,NA,"27484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1953,NA,82523,NA,NA,NA,NA,-0.49,13670.6,NA,"28680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1954,NA,93592,NA,NA,NA,NA,3.448,13353.8,NA,"31611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1955,NA,107155,NA,NA,NA,NA,1.905,12745.8,NA,"35105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1956,NA,119190,NA,NA,NA,NA,3.738,13020.1,NA,"37520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1957,NA,131949,NA,NA,NA,NA,0.974,10957.4,NA,"39818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1958,NA,137422,NA,NA,NA,NA,1.77,15931,NA,"41272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1959,NA,146325,NA,NA,NA,NA,0.473,19783,NA,"42445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1960,NA,163253,NA,NA,NA,NA,0.783,22151,NA,"45939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1961,NA,180761,NA,NA,NA,NA,5.345,22400,NA,"48378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1962,NA,192349,NA,NA,NA,NA,2.306,23017,NA,"49550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1963,NA,207319,NA,NA,NA,NA,4.238,25062,NA,"51567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1964,NA,226750,NA,NA,NA,NA,3.46,27309,NA,"54662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1965,NA,246500,NA,NA,NA,NA,6.02,28277,NA,"56234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1966,NA,268530,NA,NA,NA,NA,2.029,29480,NA,"59399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1967,NA,285610,NA,NA,NA,NA,3.923,34579,NA,"61205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1968,NA,306840,NA,NA,NA,NA,2.914,39841,NA,"63925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1969,NA,335000,NA,NA,NA,NA,3.249,43604,NA,"67945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1970,NA,375880,NA,NA,NA,NA,4.495,39781.027,2891,"72785",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1971,NA,419620,NA,NA,NA,NA,4.778,38927.889,2829,"76506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1972,NA,479550,NA,NA,NA,NA,6.968,42863.335,3115,"81256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1973,NA,543450,NA,NA,NA,NA,7.725,49922.368,3628,"85227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1974,NA,618570,NA,NA,NA,NA,9.579,54903.597,3990,"88588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1975,NA,656120,NA,NA,NA,NA,7.582,83979.111,6103,"88267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1976,NA,764015,NA,NA,NA,NA,7.266,115985.569,8429,"92307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1977,NA,843436,NA,NA,NA,NA,4.835,138538.7,10068,"96624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1978,NA,891542,NA,NA,NA,NA,3.632,168109.585,12217,"96273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1979,NA,978871,NA,NA,NA,NA,4.209,230897.834,16780,"101525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1980,NA,1050250,75318,NA,NA,NA,6.325,261184.254,18981,"103874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1981,NA,1118730,80180,NA,NA,NA,6.807,295268.517,21458,"103771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1982,NA,1201720,86068,NA,NA,NA,5.44,341585.687,24824,"105750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1983,NA,1280900,91717,NA,NA,NA,3.335,416194.034,30246,"108716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1984,NA,1343770,96285,NA,NA,NA,5.665,469790.402,34141,"109077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1985,NA,1418220,101480,NA,NA,NA,3.19,525615.939,38198,"111525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1986,NA,1492990,106665,NA,NA,NA,1.737,616860.489,44829,"114135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1987,NA,1550210,110747,NA,NA,NA,1.408,697523.367,50691,"116053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1988,NA,1628980,118582,NA,NA,NA,1.868,746675.159,54263,"119730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1989,NA,1740450,126836,NA,NA,NA,2.249,800175.205,58151,"124791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1990,NA,1875890,136213,NA,NA,NA,2.764,861614.945,62616,"130476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1991,NA,2017160,146083,NA,NA,NA,3.118,937750.685,68149,"135168.902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1992,NA,2139380,154207,NA,NA,NA,3.425,991993.787,72091,"138360.825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1993,NA,2205430,159160,NA,NA,NA,3.238,1107993.116,80521,"138821.818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1994,NA,2324700,167010,NA,NA,NA,2.71,1225588.64,89067,"142515.743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1995,NA,2402720,174613,NA,NA,NA,1.601,1342399.827,97556,"145237.658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1996,NA,2478910,180150,NA,NA,NA,1.793,1396849.334,101513,"149041.605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1997,NA,2524740,183480,NA,NA,NA,1.157,1475929.778,107260,"151783.227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1998,NA,2626160,190851,NA,NA,NA,0.824,1535690.761,111603,"157233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",1999,NA,2724240,197979,NA,NA,NA,0.515,1623357.632,117974,"162410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",2000,NA,2855660,207529,NA,NA,NA,1.959,1660950.772,120706,"167878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",2001,NA,2924040,212499,NA,NA,NA,2.295,1670679.304,121413,"169244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",2002,NA,3011410,218848,NA,NA,NA,1.7,1705630.466,123953,"170755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",2003,NA,3072710,223302,NA,NA,NA,1.296,1745879.343,126878,"172763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",2004,NA,3203150,232782,NA,NA,NA,1.95,1865222.425,135551,"176795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",2005,NA,3363750,243585,NA,NA,NA,2.108,1944729.439,141329,"180461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",2006,NA,3540450,256162,NA,NA,NA,1.686,1998889.98,145265,"186320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",2007,NA,3726800,270782,NA,NA,NA,2.203,2027937.973,147376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",2008,NA,3884350,281868,NA,NA,NA,3.223,2228769.551,161971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",2009,NA,NA,272627,NA,NA,NA,0.47,2332164.446,169485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",1830,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",1831,1.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",1832,3.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",1833,3.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",1834,3.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",1835,3.495,37.098,NA,1524.908,NA,NA,NA,NA,NA,NA,1496.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",1836,4.016,41.278,NA,1560.216,NA,NA,NA,NA,NA,NA,1665.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",1837,3.966,43.25,NA,1618.298,NA,NA,NA,NA,NA,NA,1744.689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",1838,5.107,43.887,NA,1616.904,NA,NA,NA,NA,NA,NA,1770.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",1839,5.305,45.91,NA,1640.548,NA,NA,NA,NA,NA,NA,1851.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",1840,7.536,45.686,NA,1662.889,NA,NA,NA,NA,NA,NA,1842.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",1841,6.966,46.187,NA,1714.387,NA,NA,NA,NA,NA,NA,1863.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",1842,16.857,44.4,NA,1746.849,NA,NA,NA,NA,NA,NA,1791.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",1843,16.708,43.24,NA,1718.625,NA,NA,NA,NA,NA,NA,1744.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",1844,14.849,42.802,NA,1789.158,NA,NA,NA,NA,NA,NA,1726.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",1845,14.7,44.514,NA,1864.931,NA,NA,NA,NA,NA,NA,1795.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
